what,kind,bundleId,bundleVersion,description,time
closed,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1363269358774
closed,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1363269358781
closed,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1363269358787
closed,editor,com.android.ide.eclipse.adt,21.0.1.v201212060256-543035,"com.android.ide.eclipse.editors.CommonXmlEditor",1363269358793
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1363269360736
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269363472
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269402978
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269423550
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269424297
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269424502
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269425785
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269434113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269435090
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269438126
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269466346
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269468797
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269484097
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269486183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269486383
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269486765
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269487284
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269487699
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269487992
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269488160
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269488402
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269488598
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269489513
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269489957
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269490417
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269498970
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269587542
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1363269601622
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1363269605535
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269608635
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269609709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269611663
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269636793
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269639732
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269671926
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269681843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269682965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269685801
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269710709
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269723854
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269729255
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269739051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269754361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1363269769152
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269772936
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1363269776023
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269780985
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1363269806104
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.undo",1363269807717
