what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_31",1361531541945
java.vm.info,sysinfo,,,"mixed mode",1361531541945
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1361531541945
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1361531541945
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1361531541945
java.vm.specification.version,sysinfo,,,"1.0",1361531541945
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1361531541945
java.vm.version,sysinfo,,,"20.6-b01",1361531541945
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1361531541977
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1361531541979
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1361531541990
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361531542518
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361531542523
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361531542545
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1361531544362
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361531822336
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1361531835141
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1361531835329
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1361531835334
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1361531835435
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1361531835447
started,bundle,com.android.ide.eclipse.ndk,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ndk",1361531835602
started,bundle,com.android.ide.eclipse.ddms,21.0.1.v201212060256-543035,"com.android.ide.eclipse.ddms",1361531836342
started,bundle,com.android.ide.eclipse.traceview,21.0.1.v201212060256-543035,"com.android.ide.eclipse.traceview",1361531840613
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1361531840644
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1361531840689
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1361531840689
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1361531840692
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361531841873
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361532196138
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361532197584
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361532220857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361532221572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361532488937
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361532491531
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1361532495490
started,bundle,org.eclipse.jpt.jaxb.ui,1.1.2.v201201260000,"org.eclipse.jpt.jaxb.ui",1361532517159
started,bundle,org.eclipse.jpt.jpa.ui,3.0.2.v201201243020,"org.eclipse.jpt.jpa.ui",1361532517170
started,bundle,org.eclipse.jpt.common.core,1.0.2.v201111103010,"org.eclipse.jpt.common.core",1361532517179
started,bundle,org.eclipse.jpt.jpa.core,3.0.2.v201201243020,"org.eclipse.jpt.jpa.core",1361532517183
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.100.v201104032053,"org.eclipse.jst.ws.jaxws.ui",1361532517202
started,bundle,org.eclipse.pde.api.tools,1.0.301.v20111129-2053,"org.eclipse.pde.api.tools",1361532517228
